"","OBJECTID","CMM","CM","TYPE_","NIVEAU","GISEMENT","TRANCHE","ZONE_","RAPPORT_MIN","MINR_PASSANT","X","Y","Z","PT","PP","BPL_B","RP","CO2_B","CAO_B","SIO2_B","FE2O3_B","AL2O3_B","F_B","CORG_B","NA2O_B","K2O_B","MGO_B","CD_B","U_B","AS_B","V_B","ZN_B","TI_B","TR_B","SR_B","CL_B","Mo_B","Cr_B","SIO2_L","MGO_L","CD_L","CO2_L","SO3_B","AS_L","CL_L","SIO2R_B","Th_B","ORDRE","OBS"
"9368",9368,"CMM1183","CM1548","MINERALURGIE","Niveau 21","G11","","","415-2009","0","299107,2922","205226,7866","606,3753213","0","0,385604113","62,9562982","0","3,864610111","0","2,613538989","0","0","0","0","0","0","0,171379606","7,712082262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9369",9369,"CMM1184","CM1550","MINERALURGIE","Niveau 21","G11","","","415-2009","0","301760,1542","205240,9169","581,0625536","0","1,713796058","57,47215081","0","4,541559554","0","6,058269066","0","0","0","0","0","0","0,274207369","8,568980291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9372",9372,"CMM1186","CM1558","MINERALURGIE","Niveau 21","G11","","","415-2009","0","302636,3325","203758,2005","566,7780634","0","0,771208226","61,63667524","0","3,547557841","0","3,350471294","0","0","0","0","0","0","0,231362468","5,141388175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9373",9373,"CMM1187","CM1567","MINERALURGIE","Niveau 21","G11","","","415-2009","0","302211,868","203025,4156","563,2819195","0","0,385604113","58,79177378","0","3,427592117","0","6,135389889","0","0","0","0","0","0","0,274207369","2,570694087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9375",9375,"CMM1072","CM1570","MINERALURGIE","Niveau 21","G11","","","415-2009","0","302884,1474","202659,3659","544,781491","0","0,556983719","60,5655527","0","4,353041988","0","2,570694087","0","0","0","0","0","0","0,29991431","10,28277635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9377",9377,"CMM1189","CM1575","MINERALURGIE","Niveau 21","G11","","","415-2009","0","300009,383","202264,3102","562,8791774","0","1,285347044","60,28277635","0","3,333333333","0","5,244215938","0","0","0","0","0","0","0,231362468","8,568980291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9378",9378,"CMM1190","CM1580","MINERALURGIE","Niveau 21","G11","","","415-2009","0","300011,5938","201482,4679","564,0359897","0","1,199657241","61,12253642","0","3,461868038","0","3,787489289","0","0","0","0","0","0","0,214224507","7,712082262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9379",9379,"CMM1191","CM1640","MINERALURGIE","Niveau 21","G11","","","415-2009","0","297316,7438","205234,7558","603,2219366","0","0,685518423","59,60582691","0","3,924592973","0","2,759211654","0","0","0","0","0","0","0,205655527","5,141388175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9380",9380,"CMM1192","CM1652","MINERALURGIE","Niveau 21","G11","","","415-2009","0","298149,1003","204479,9486","602,3307626","0","0,556983719","60,11139674","0","3,770351328","0","3,307626392","0","0","0","0","0","0","0,205655527","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9383",9383,"CMM1194","CM1656","MINERALURGIE","Niveau 21","G11","","","415-2009","0","301576,6924","203737,7892","563,3333333","0","0,942587832","61,19965724","0","3,796058269","0","3,213367609","0","0","0","0","0","0","0,239931448","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9385",9385,"CMM1196","CM1658","MINERALURGIE","Niveau 21","G11","","","415-2009","0","297720,6512","203737,7892","593,7617823","0","0,428449015","61,07112254","0","3,890317052","0","2,896315338","0","0","0","0","0","0","0,188517566","4,284490146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9386",9386,"CMM1019","CM1664","MINERALURGIE","Niveau 21","G11","","","415-2009","0","298149,1003","202995,7155","595,646958","0","0,59982862","60,40274207","0","3,736075407","0","2,802056555","0","0","0","0","0","0","0,222793488","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9388",9388,"CMM1197","CM1666","MINERALURGIE","Niveau 21","G11","","","415-2009","0","298577,5493","202253,6161","590,0514139","0","0,685518423","60,57412168","0","3,676092545","0","3,444730077","0","0","0","0","0","0","0,239931448","7,712082262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9389",9389,"CMM1105","CM1670","MINERALURGIE","Niveau 21","G11","","","415-2009","0","297292,9906","201510,9083","577,5921165","0","0,771208226","60,72836332","0","3,701799486","0","3,016281063","0","0","0","0","0","0","0,214224507","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9390",9390,"CMM951","CM1672","MINERALURGIE","Niveau 21","G11","","","415-2009","0","299005,9983","201511,5167","578,7832048","0","1,199657241","61,0454156","0","3,770351328","0","4,053127678","0","0","0","0","0","0","0,239931448","8,568980291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9391",9391,"CMM1198","CM1673","MINERALURGIE","Niveau 21","G11","","","415-2009","0","298577,5493","200764,2674","559,8029135","0","0,942587832","61,31105398","0","3,616109683","0","3,110539846","0","0","0","0","0","0","0,248500428","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9392",9392,"CMM1199","CM1680","MINERALURGIE","Niveau 21","G11","","","415-2009","0","299005,9983","200027,335","554,0102828","0","0,856898029","59,79434447","0","4,018851757","0","3,770351328","0","0","0","0","0","0","0,265638389","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9393",9393,"CMM1109","CM1681","MINERALURGIE","Niveau 21","G11","","","415-2009","0","299862,8963","200027,335","547,7806341","0","1,028277635","59,13453299","0","4,10454156","0","3,778920308","0","0","0","0","0","0","0,274207369","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9394",9394,"CMM1110","CM1683","MINERALURGIE","Niveau 21","G11","","","415-2009","0","301576,6924","200027,3179","537,9005998","0","0,814053128","62,58783205","0","3,547557841","0","3,016281063","0","0","0","0","0","0","0,257069409","2,570694087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9395",9395,"CMM1200","CM1143","MINERALURGIE","Niveau 21","G11","","","415-2009","0","300395,2871","205244,8158","601,5681234","0","0,899742931","62,35646958","0","3,701799486","0","2,742073693","0","0","0","0","0","0","0,197086547","6,855184233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9396",9396,"CMM1201","CM1199","MINERALURGIE","Niveau 21","G11","","","415-2009","0","303771,2425","201923,0077","530,7969152","0","0,771208226","61,73093402","0","3,616109683","0","2,485004284","0","0","0","0","0","0","0,29991431","9,42587832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9397",9397,"CMM1202","CM1428","MINERALURGIE","Niveau 21","G11","","","415-2009","0","302165,0814","201532,0823","535,3470437","0","0,814053128","60,35132819","0","3,461868038","0","3,573264781","0","0","0","0","0","0","0,385604113","4,284490146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"9398",9398,"CMM1183","CM1548","MINERALURGIE","Niveau 23","G11","","","416-2009","0","299107,2922","205226,7866","606,3753213","0","2,227934876","58,0891174","0","4,884318766","0","4,524421594","0","0","0","0","0","0","0,29134533","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9399",9399,"CMM1184","CM1550","MINERALURGIE","Niveau 23","G11","","","416-2009","0","301760,1542","205240,9169","581,0625536","0","0,771208226","55,84404456","0","4,944301628","0","4,721508141","0","0","0","0","0","0","0,317052271","3,427592117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9401",9401,"CMM1185","CM1555","MINERALURGIE","Niveau 23","G11","","","416-2009","0","301284,7901","204518,6118","581,3624679","0","0,685518423","42,2622108","0","10,70265638","0","5,689802913","0","0","0","0","0","0","0,359897172","8,568980291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9403",9403,"CMM1187","CM1567","MINERALURGIE","Niveau 23","G11","","","416-2009","0","302211,868","203025,4156","563,2819195","0","0,771208226","57,18080548","0","5,57840617","0","3,144815767","0","0","0","0","0","0","0,325621251","9,42587832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9406",9406,"CMM1047","CM1573","MINERALURGIE","Niveau 23","G11","","","416-2009","0","301082,9049","202646,5381","556,1439589","0","0,856898029","44,93573265","0","9,485861183","0","6,323907455","0","0","0","0","0","0","0,779777207","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9407",9407,"CMM1189","CM1575","MINERALURGIE","Niveau 23","G11","","","416-2009","0","300009,383","202264,3102","562,8791774","0","0,942587832","50,58269066","0","8,123393316","0","5,381319623","0","0","0","0","0","0","1,405312768","10,28277635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9409",9409,"CMM1191","CM1640","MINERALURGIE","Niveau 23","G11","","","416-2009","0","297316,7438","205234,7558","603,2219366","0","1,113967438","49,3059126","0","8,431876607","0","5,88688946","0","0","0","0","0","0","0,659811482","8,568980291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9410",9410,"CMM1192","CM1652","MINERALURGIE","Niveau 23","G11","","","416-2009","0","298149,1003","204479,9486","602,3307626","0","0,942587832","52,37360754","0","7,583547558","0","4,790059983","0","0","0","0","0","0","1,096829477","5,141388175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9412",9412,"CMM1193","CM1654","MINERALURGIE","Niveau 23","G11","","","416-2009","0","299862,8963","204479,9486","601,7652099","0","2,827763496","51,42245073","0","7,609254499","0","5,01285347","0","0","0","0","0","0","0,274207369","15,42416452","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9413",9413,"CMM1194","CM1656","MINERALURGIE","Niveau 23","G11","","","416-2009","0","301576,6924","203737,7892","563,3333333","0","0,942587832","47,64353042","0","9,305912596","0","5,372750643","0","0","0","0","0","0","0,342759212","11,13967438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9414",9414,"CMM1195","CM1657","MINERALURGIE","Niveau 23","G11","","","416-2009","0","299434,4473","203737,8149","600,865467","0","2,699228792","53,83890317","0","6,640959726","0","4,010282776","0","0","0","0","0","0","0,668380463","11,99657241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9415",9415,"CMM1196","CM1658","MINERALURGIE","Niveau 23","G11","","","416-2009","0","297720,6512","203737,7892","593,7617823","0","1,199657241","55,69837189","0","6,18680377","0","4,490145673","0","0","0","0","0","0","0,317052271","5,141388175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9417",9417,"CMM1104","CM1665","MINERALURGIE","Niveau 23","G11","","","416-2009","0","299862,8963","202995,7155","597,1808055","0","1,885175664","49,18594687","0","6,726649529","0","3,470437018","0","0","0","0","0","0","1,113967438","11,99657241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9418",9418,"CMM1197","CM1666","MINERALURGIE","Niveau 23","G11","","","416-2009","0","298577,5493","202253,6161","590,0514139","0","2,570694087","52,18508997","0","8,971722365","0","3,624678663","0","0","0","0","0","0","1,842330763","10,28277635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9419",9419,"CMM1105","CM1670","MINERALURGIE","Niveau 23","G11","","","416-2009","0","297292,9906","201510,9083","577,5921165","0","2,142245073","53,22193659","0","7,215081405","0","5,00428449","0","0","0","0","0","0","0,29991431","6,855184233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9422",9422,"CMM1199","CM1680","MINERALURGIE","Niveau 23","G11","","","416-2009","0","299005,9983","200027,335","554,0102828","0","1,371036847","44,68723222","0","9,940017138","0","5,381319623","0","0","0","0","0","0","0,505569837","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9423",9423,"CMM1109","CM1681","MINERALURGIE","Niveau 23","G11","","","416-2009","0","299862,8963","200027,335","547,7806341","0","4,970008569","49,4344473","0","9,031705227","0","2,570694087","0","0","0","0","0","0","2,999143102","11,13967438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9425",9425,"CMM1200","CM1143","MINERALURGIE","Niveau 23","G11","","","416-2009","0","300395,2871","205244,8158","601,5681234","0","1,113967438","52,87917738","0","7,06083976","0","5,432733505","0","0","0","0","0","0","0,30848329","8,568980291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9427",9427,"CMM1202","CM1428","MINERALURGIE","Niveau 23","G11","","","416-2009","0","302165,0814","201532,0823","535,3470437","0","2,442159383","46,40959726","0","9,820051414","0","4,781491003","0","0","0","0","0","0","1,388174807","8,568980291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,5655527","0"
"9428",9428,"CMM1203","CM1547","MINERALURGIE","Niveau 28","G11","","","417-2009","0","299964,9272","205232,5193","605,2699229","0","3,513281919","34,38731791","0","12,06512425","0","12,38217652","0","0","0","0","0","0","4,601542416","17,13796058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45,41559554","0"
"9429",9429,"CMM1183","CM1548","MINERALURGIE","Niveau 28","G11","","","417-2009","0","299107,2922","205226,7866","606,3753213","0","3,81319623","43,88174807","0","9,065981148","0","9,597257926","0","0","0","0","0","0","3,264781491","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45,41559554","0"
"9430",9430,"CMM1204","CM1551","MINERALURGIE","Niveau 28","G11","","","417-2009","0","302193,916","205252,8449","558,3376178","0","4,884318766","37,33504713","0","11,97086547","0","9,203084833","0","0","0","0","0","0","3,187660668","20,5655527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45,41559554","0"
"9433",9433,"CMM1207","CM1559","MINERALURGIE","Niveau 28","G11","","","417-2009","0","303087,3608","203755,347","544,361611","0","5,955441302","37,66066838","0","11,37103685","0","9,922879177","0","0","0","0","0","0","3,684661525","19,70865467","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45,41559554","0"
"9435",9435,"CMM1208","CM834","MINERALURGIE","Niveau 28","G11","","","417-2009","0","302911,8166","203377,2322","540,9940017","0","5,998286204","39,57155099","0","11,07112254","0","9,862896315","0","0","0","0","0","0","4,035989717","17,13796058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45,41559554","0"
"9436",9436,"CMM1209","CM1564","MINERALURGIE","Niveau 28","G11","","","417-2009","0","301067,4379","203390,0257","550,0856898","0","4,11311054","39,71722365","0","10,02570694","0","10,33419023","0","0","0","0","0","0","2,485004284","17,99485861","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45,41559554","0"
"9438",9438,"CMM1187","CM1567","MINERALURGIE","Niveau 28","G11","","","417-2009","0","302211,868","203025,4156","563,2819195","0","5,8697515","44,85861183","0","10,14567266","0","7,043701799","0","0","0","0","0","0","3,084832905","15,42416452","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45,41559554","0"
"9439",9439,"CMM1211","CM1568","MINERALURGIE","Niveau 28","G11","","","417-2009","0","303073,162","203047,4036","535,6983719","0","6,983718937","39,53727506","0","9,065981148","0","12,22793488","0","0","0","0","0","0","3,264781491","11,13967438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45,41559554","0"
"9440",9440,"CMM1212","CM1572","MINERALURGIE","Niveau 28","G11","","","417-2009","0","302426,4781","202665,0814","538,5775493","0","5,8697515","36,59811482","0","12,36503856","0","9,477292202","0","0","0","0","0","0","4,335904027","14,5672665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45,41559554","0"
"9441",9441,"CMM1213","CM1574","MINERALURGIE","Niveau 28","G11","","","417-2009","0","300663,5219","202650,5913","557,2579263","0","5,484147386","45,23564696","0","9,305912596","0","7,489288775","0","0","0","0","0","0","3,059125964","11,13967438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45,41559554","0"
"9442",9442,"CMM1189","CM1575","MINERALURGIE","Niveau 28","G11","","","417-2009","0","300009,383","202264,3102","562,8791774","0","4,027420737","39,96572408","0","10,95115681","0","9,12596401","0","0","0","0","0","0","3,890317052","11,99657241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45,41559554","0"
